seat_id,institution_id,seat_level,unit_type,canonical_name,reports_to,reports_to_source_url,reports_to_year_observed,created_year,dissolved_year,predecessor_seat_id
US-UNIVERSITY-OF-CINCINNATI-D-UNIVERSITY-OF-CINCINNATI-COLLEGE-OF-MEDICINE,US-UNIVERSITY-OF-CINCINNATI,dean,medicine,University of Cincinnati College of Medicine,,,,,,
US-MICHIGAN-STATE-UNIVERSITY-D-COLLEGE-OF-MUSIC,US-MICHIGAN-STATE-UNIVERSITY,dean,creative_arts,College of Music,,,,,,
US-UNIVERSITY-OF-NORTH-CAROLINA-D-UNIVERSITY-OF-NORTH-CAROLINA-SCHOOL-OF-MEDICINE,US-UNIVERSITY-OF-NORTH-CAROLINA,dean,medicine,University of North Carolina School of Medicine,,,,,,
US-AUBURN-UNIVERSITY-D-HARRISON-COLLEGE-OF-PHARMACY,US-AUBURN-UNIVERSITY,dean,pharmacy,Harrison College of Pharmacy,,,,,,
US-UNIVERSITY-OF-CONNECTICUT-D-ELISABETH-DELUCA-SCHOOL-OF-NURSING,US-UNIVERSITY-OF-CONNECTICUT,dean,nursing,Elisabeth DeLuca School of Nursing,,,,,,
US-BAYLOR-UNIVERSITY-D-LOUISE-HERRINGTON-SCHOOL-OF-NURSING,US-BAYLOR-UNIVERSITY,dean,nursing,Louise Herrington School of Nursing,,,,,,
US-EMORY-UNIVERSITY-D-NELL-HODGSON-WOODRUFF-SCHOOL-OF-NURSING,US-EMORY-UNIVERSITY,dean,nursing,Nell Hodgson Woodruff School of Nursing,,,,,,
US-UNIVERSITY-OF-CINCINNATI-D-COLLEGE-OF-EDUCATION-CRIMINAL-JUSTICE-AND-HUMAN,US-UNIVERSITY-OF-CINCINNATI,dean,education,"College of Education, Criminal Justice, and Human Services",,,,,,
US-CARNEGIE-MELLON-UNIVERSITY-PROVOST,US-CARNEGIE-MELLON-UNIVERSITY,provost,central,Office of the Provost,,,,,,
US-UNIVERSITY-OF-ALABAMA-BIRMINGHAM-D-UAB-HEERSINK-SCHOOL-OF-MEDICINE,US-UNIVERSITY-OF-ALABAMA-BIRMINGHAM,dean,medicine,UAB Heersink School of Medicine (University of Alabama at Birmingham),,,,,,
US-VANDERBILT-UNIVERSITY-D-VANDERBILT-UNIVERSITY-SCHOOL-OF-MEDICINE,US-VANDERBILT-UNIVERSITY,dean,medicine,Vanderbilt University School of Medicine,,,,,,
US-WAYNE-STATE-UNIVERSITY-D-COLLEGE-OF-NURSING,US-WAYNE-STATE-UNIVERSITY,dean,nursing,College of Nursing,,,,,,
US-UNIVERSITY-OF-ILLINOIS-URBANA-CHAMPAIGN-D-COLLEGE-OF-VETERINARY-MEDICINE,US-UNIVERSITY-OF-ILLINOIS-URBANA-CHAMPAIGN,dean,veterinary,College of Veterinary Medicine,,,,,,
US-UNIVERSITY-OF-LOUISVILLE-D-UNIVERSITY-OF-LOUISVILLE-LOUIS-D-BRANDEIS-SCHOOL,US-UNIVERSITY-OF-LOUISVILLE,dean,law,University of Louisville Louis D. Brandeis School of Law,,,,,,
US-UNIVERSITY-OF-WASHINGTON-D-UNIVERSITY-OF-WASHINGTON-SCHOOL-OF-MEDICINE,US-UNIVERSITY-OF-WASHINGTON,dean,medicine,University of Washington School of Medicine,,,,,,
US-BOSTON-COLLEGE-D-CONNELL-SCHOOL-OF-NURSING,US-BOSTON-COLLEGE,dean,nursing,Connell School of Nursing,,,,,,
US-UNIVERSITY-OF-GEORGIA-D-MARY-FRANCES-EARLY-COLLEGE-OF-EDUCATION,US-UNIVERSITY-OF-GEORGIA,dean,education,Mary Frances Early College of Education,,,,,,
US-UNIVERSITY-OF-GEORGIA-D-COLLEGE-OF-VETERINARY-MEDICINE,US-UNIVERSITY-OF-GEORGIA,dean,veterinary,College of Veterinary Medicine,,,,,,
US-UNIVERSITY-OF-MISSOURI-D-COLLEGE-OF-VETERINARY-MEDICINE,US-UNIVERSITY-OF-MISSOURI,dean,veterinary,College of Veterinary Medicine,,,,,,
US-NORTHEASTERN-UNIVERSITY-PROVOST,US-NORTHEASTERN-UNIVERSITY,provost,central,Office of the Provost,,,,,,
US-UNIVERSITY-OF-HOUSTON-D-UNIVERSITY-OF-HOUSTON-LAW-CENTER,US-UNIVERSITY-OF-HOUSTON,dean,law,University of Houston Law Center,,,,,,
US-INDIANA-UNIVERSITY-INDIANAPOLIS-D-INDIANA-UNIVERSITY-SCHOOL-OF-MEDICINE,US-INDIANA-UNIVERSITY-INDIANAPOLIS,dean,medicine,Indiana University School of Medicine,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-LOS-ANGELES-D-DAVID-GEFFEN-SCHOOL-OF-MEDICINE-AT-UCLA,US-UNIVERSITY-OF-CALIFORNIA-LOS-ANGELES,dean,medicine,David Geffen School of Medicine at UCLA,,,,,,
US-CALIFORNIA-STATE-UNIVERSITY-FRESNO-D-JORDAN-COLLEGE-OF-AGRICULTURAL-SCIENCES-AND-TECH,US-CALIFORNIA-STATE-UNIVERSITY-FRESNO,dean,agriculture,Jordan College of Agricultural Sciences and Technology,,,,1911,,
US-UNIVERSITY-OF-ARIZONA-D-R-KEN-COIT-COLLEGE-OF-PHARMACY,US-UNIVERSITY-OF-ARIZONA,dean,pharmacy,R. Ken Coit College of Pharmacy,,,,,,
US-UNIVERSITY-OF-UTAH-D-COLLEGE-OF-PHARMACY,US-UNIVERSITY-OF-UTAH,dean,pharmacy,College of Pharmacy,,,,,,
US-OKLAHOMA-STATE-UNIVERSITY-D-COLLEGE-OF-VETERINARY-MEDICINE,US-OKLAHOMA-STATE-UNIVERSITY,dean,veterinary,College of Veterinary Medicine,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-DAVIS-D-SCHOOL-OF-VETERINARY-MEDICINE,US-UNIVERSITY-OF-CALIFORNIA-DAVIS,dean,veterinary,School of Veterinary Medicine,,,,,,
US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES-D-COLLEGE-OF-VETERINARY-MEDICINE,US-UNIVERSITY-OF-MINNESOTA-TWIN-CITIES,dean,veterinary,College of Veterinary Medicine,,,,,,
US-UNIVERSITY-OF-UTAH-D-COLLEGE-OF-NURSING,US-UNIVERSITY-OF-UTAH,dean,nursing,College of Nursing,,,,,,
US-NORTH-CAROLINA-STATE-UNIVERSITY-D-COLLEGE-OF-EDUCATION,US-NORTH-CAROLINA-STATE-UNIVERSITY,dean,education,College of Education,,,,,,
US-STANFORD-UNIVERSITY-D-SCHOOL-OF-HUMANITIES-AND-SCIENCES,US-STANFORD-UNIVERSITY,dean,arts_sciences,School of Humanities and Sciences,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-LOS-ANGELES-D-UCLA-SCHOOL-OF-LAW,US-UNIVERSITY-OF-CALIFORNIA-LOS-ANGELES,dean,law,UCLA School of Law,,,,,,
US-HARVARD-UNIVERSITY-D-HARVARD-MEDICAL-SCHOOL,US-HARVARD-UNIVERSITY,dean,medicine,Harvard Medical School,,,,,,
US-NORTHWESTERN-UNIVERSITY-D-NORTHWESTERN-UNIVERSITY-FEINBERG-SCHOOL-OF-MEDIC,US-NORTHWESTERN-UNIVERSITY,dean,medicine,Northwestern University Feinberg School of Medicine,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-LOS-ANGELES-D-JOE-C-WEN-SCHOOL-OF-NURSING,US-UNIVERSITY-OF-CALIFORNIA-LOS-ANGELES,dean,nursing,Joe C. Wen School of Nursing,,,,,,
US-UNIVERSITY-OF-KENTUCKY-D-COLLEGE-OF-PHARMACY,US-UNIVERSITY-OF-KENTUCKY,dean,pharmacy,College of Pharmacy,,,,,,
US-UNIVERSITY-OF-DELAWARE-PROVOST,US-UNIVERSITY-OF-DELAWARE,provost,central,Office of the Provost,,,,,,
US-UNIVERSITY-OF-ALABAMA-BIRMINGHAM-D-SCHOOL-OF-NURSING,US-UNIVERSITY-OF-ALABAMA-BIRMINGHAM,dean,nursing,School of Nursing,,,,,,
US-UNIVERSITY-OF-PENNSYLVANIA-D-SCHOOL-OF-NURSING,US-UNIVERSITY-OF-PENNSYLVANIA,dean,nursing,School of Nursing,,,,,,
US-TUFTS-UNIVERSITY-PROVOST,US-TUFTS-UNIVERSITY,provost,central,Office of the Provost and Senior Vice President,,,,,,
US-INDIANA-UNIVERSITY-BLOOMINGTON-D-COLLEGE-OF-ARTS-AND-SCIENCES,US-INDIANA-UNIVERSITY-BLOOMINGTON,dean,arts_sciences,College of Arts and Sciences,,,,,,
US-UNIVERSITY-OF-ARKANSAS-FOR-MEDICAL-SCIENCES-D-COLLEGE-OF-PHARMACY,US-UNIVERSITY-OF-ARKANSAS-FOR-MEDICAL-SCIENCES,dean,pharmacy,College of Pharmacy,,,,1879,,
US-UNIVERSITY-OF-NOTRE-DAME-CENTRAL,US-UNIVERSITY-OF-NOTRE-DAME,president,central,Office of the President,,,,,,
US-INDIANA-UNIVERSITY-BLOOMINGTON-D-INDIANA-UNIVERSITY-MAURER-SCHOOL-OF-LAW,US-INDIANA-UNIVERSITY-BLOOMINGTON,dean,law,Indiana University Maurer School of Law,,,,,,
US-VANDERBILT-UNIVERSITY-D-VANDERBILT-LAW-SCHOOL,US-VANDERBILT-UNIVERSITY,dean,law,Vanderbilt Law School,,,,,,
US-PRAIRIE-VIEW-A-AND-M-UNIVERSITY-D-COLLEGE-OF-NURSING,US-PRAIRIE-VIEW-A-AND-M-UNIVERSITY,dean,nursing,College of Nursing,,,,1876,,
US-UNIVERSITY-OF-CALIFORNIA-DAVIS-D-COLLEGE-OF-AGRICULTURAL-AND-ENVIRONMENTAL-SCIENC,US-UNIVERSITY-OF-CALIFORNIA-DAVIS,dean,agriculture,College of Agricultural and Environmental Sciences,,,,,,
US-UNIVERSITY-OF-MIAMI-D-UNIVERSITY-OF-MIAMI-LEONARD-M-MILLER-SCHOOL-OF-M,US-UNIVERSITY-OF-MIAMI,dean,medicine,University of Miami Leonard M. Miller School of Medicine,,,,,,
US-UNIVERSITY-OF-MASSACHUSETTS-AMHERST-D-ELAINE-MARIEB-COLLEGE-OF-NURSING,US-UNIVERSITY-OF-MASSACHUSETTS-AMHERST,dean,nursing,Elaine Marieb College of Nursing,,,,,,
US-MICHIGAN-STATE-UNIVERSITY-D-COLLEGE-OF-EDUCATION,US-MICHIGAN-STATE-UNIVERSITY,dean,education,College of Education,,,,,,
US-RICE-UNIVERSITY-PROVOST,US-RICE-UNIVERSITY,provost,central,Office of the Provost,,,,,,
US-GEORGETOWN-UNIVERSITY-D-GEORGETOWN-UNIVERSITY-LAW-CENTER,US-GEORGETOWN-UNIVERSITY,dean,law,Georgetown University Law Center,,,,,,
US-UNIVERSITY-OF-FLORIDA-D-UNIVERSITY-OF-FLORIDA-COLLEGE-OF-MEDICINE,US-UNIVERSITY-OF-FLORIDA,dean,medicine,University of Florida College of Medicine,,,,,,
US-UNIVERSITY-OF-WISCONSIN-MADISON-D-SCHOOL-OF-EDUCATION,US-UNIVERSITY-OF-WISCONSIN-MADISON,dean,education,School of Education,,,,,,
US-UNIVERSITY-OF-NEVADA-RENO-D-COLLEGE-OF-AGRICULTURE-BIOTECHNOLOGY-AND-NATURAL,US-UNIVERSITY-OF-NEVADA-RENO,dean,agriculture,"College of Agriculture, Biotechnology & Natural Resources",,,,,,
US-UNIVERSITY-OF-CINCINNATI-D-JAMES-L-WINKLE-COLLEGE-OF-PHARMACY,US-UNIVERSITY-OF-CINCINNATI,dean,pharmacy,James L. Winkle College of Pharmacy,,,,,,
US-CLEMSON-UNIVERSITY-PROVOST,US-CLEMSON-UNIVERSITY,provost,central,Office of the Provost,,,,,,
US-NORTH-CAROLINA-STATE-UNIVERSITY-PROVOST,US-NORTH-CAROLINA-STATE-UNIVERSITY,provost,central,Office of the Executive Vice Chancellor and Provost,,,,,,
US-UNIVERSITY-OF-MISSISSIPPI-D-UNIVERSITY-OF-MISSISSIPPI-SCHOOL-OF-MEDICINE,US-UNIVERSITY-OF-MISSISSIPPI,dean,medicine,"University of Mississippi School of Medicine (University of Mississippi Medical Center, Jackson)",,,,,,
US-UNIVERSITY-OF-MICHIGAN-D-SCHOOL-OF-NURSING,US-UNIVERSITY-OF-MICHIGAN,dean,nursing,School of Nursing,,,,,,
US-UNIVERSITY-OF-NEW-MEXICO-D-COLLEGE-OF-NURSING,US-UNIVERSITY-OF-NEW-MEXICO,dean,nursing,College of Nursing,,,,,,
US-UNIVERSITY-OF-THE-PACIFIC-D-THOMAS-J-LONG-SCHOOL-OF-PHARMACY,US-UNIVERSITY-OF-THE-PACIFIC,dean,pharmacy,Thomas J. Long School of Pharmacy,,,,,,
US-UNIVERSITY-OF-CINCINNATI-PROVOST,US-UNIVERSITY-OF-CINCINNATI,provost,central,Office of the Provost,,,,,,
US-NORTHWESTERN-UNIVERSITY-D-NORTHWESTERN-PRITZKER-SCHOOL-OF-LAW,US-NORTHWESTERN-UNIVERSITY,dean,law,Northwestern Pritzker School of Law,,,,,,
US-EMORY-UNIVERSITY-D-EMORY-UNIVERSITY-SCHOOL-OF-MEDICINE,US-EMORY-UNIVERSITY,dean,medicine,Emory University School of Medicine,,,,,,
US-UNIVERSITY-OF-KENTUCKY-D-UNIVERSITY-OF-KENTUCKY-COLLEGE-OF-MEDICINE,US-UNIVERSITY-OF-KENTUCKY,dean,medicine,University of Kentucky College of Medicine,,,,,,
US-EAST-TENNESSEE-STATE-UNIVERSITY-D-COLLEGE-OF-NURSING,US-EAST-TENNESSEE-STATE-UNIVERSITY,dean,nursing,College of Nursing,,,,1911,,
US-UNIVERSITY-OF-FLORIDA-D-COLLEGE-OF-NURSING,US-UNIVERSITY-OF-FLORIDA,dean,nursing,College of Nursing,,,,,,
US-UNIVERSITY-OF-ILLINOIS-CHICAGO-D-COLLEGE-OF-NURSING,US-UNIVERSITY-OF-ILLINOIS-CHICAGO,dean,nursing,College of Nursing,,,,,,
US-GEORGE-WASHINGTON-UNIVERSITY-D-COLUMBIAN-COLLEGE-OF-ARTS-AND-SCIENCES,US-GEORGE-WASHINGTON-UNIVERSITY,dean,arts_sciences,Columbian College of Arts and Sciences,,,,,,
US-UNIVERSITY-OF-ARIZONA-D-COLLEGE-OF-AGRICULTURE-LIFE-AND-ENVIRONMENTAL-SC,US-UNIVERSITY-OF-ARIZONA,dean,agriculture,"College of Agriculture, Life & Environmental Sciences",,,,,,
US-LEHIGH-UNIVERSITY-PROVOST,US-LEHIGH-UNIVERSITY,provost,central,Office of the Provost and Senior Vice President for Academic Affairs,,,,,,
US-UNIVERSITY-OF-ARIZONA-D-COLLEGE-OF-NURSING,US-UNIVERSITY-OF-ARIZONA,dean,nursing,College of Nursing,,,,,,
US-MERCER-UNIVERSITY-D-COLLEGE-OF-PHARMACY,US-MERCER-UNIVERSITY,dean,pharmacy,College of Pharmacy,,,,1833,,
US-UNIVERSITY-OF-ARKANSAS-D-UNIVERSITY-OF-ARKANSAS-SCHOOL-OF-LAW,US-UNIVERSITY-OF-ARKANSAS,dean,law,University of Arkansas School of Law,,,,,,
US-UNIVERSITY-OF-KENTUCKY-D-COLLEGE-OF-NURSING,US-UNIVERSITY-OF-KENTUCKY,dean,nursing,College of Nursing,,,,,,
US-VIRGINIA-COMMONWEALTH-UNIVERSITY-D-SCHOOL-OF-NURSING,US-VIRGINIA-COMMONWEALTH-UNIVERSITY,dean,nursing,School of Nursing,,,,,,
US-RENSSELAER-POLYTECHNIC-INSTITUTE-PROVOST,US-RENSSELAER-POLYTECHNIC-INSTITUTE,provost,central,Office of the Provost,,,,,,
US-UNIVERSITY-OF-SOUTH-FLORIDA-PROVOST,US-UNIVERSITY-OF-SOUTH-FLORIDA,provost,central,Office of the Provost and Executive Vice President,,,,,,
US-BRIGHAM-YOUNG-UNIVERSITY-D-COLLEGE-OF-NURSING,US-BRIGHAM-YOUNG-UNIVERSITY,dean,nursing,College of Nursing,,,,,,
US-UNIVERSITY-OF-SOUTH-FLORIDA-D-COLLEGE-OF-EDUCATION,US-UNIVERSITY-OF-SOUTH-FLORIDA,dean,education,College of Education,,,,,,
US-PACE-UNIVERSITY-CENTRAL,US-PACE-UNIVERSITY,president,central,Office of the President,,,,,,
US-VILLANOVA-UNIVERSITY-D-M-LOUISE-FITZPATRICK-COLLEGE-OF-NURSING,US-VILLANOVA-UNIVERSITY,dean,nursing,M. Louise Fitzpatrick College of Nursing,,,,1842,,
US-WASHINGTON-STATE-UNIVERSITY-D-COLLEGE-OF-PHARMACY-AND-PHARMACEUTICAL-SCIENCES,US-WASHINGTON-STATE-UNIVERSITY,dean,pharmacy,College of Pharmacy and Pharmaceutical Sciences,,,,,,
US-PURDUE-UNIVERSITY-D-COLLEGE-OF-VETERINARY-MEDICINE,US-PURDUE-UNIVERSITY,dean,veterinary,College of Veterinary Medicine,,,,,,
US-PURDUE-UNIVERSITY-PROVOST,US-PURDUE-UNIVERSITY,provost,central,Office of the Provost,,,,,,
US-UNIVERSITY-OF-MISSOURI-PROVOST,US-UNIVERSITY-OF-MISSOURI,provost,central,Office of the Provost,,,,,,
US-UNIVERSITY-OF-PENNSYLVANIA-PROVOST,US-UNIVERSITY-OF-PENNSYLVANIA,provost,central,Office of the Provost,,,,,,
US-UNIVERSITY-OF-ROCHESTER-PROVOST,US-UNIVERSITY-OF-ROCHESTER,provost,central,Office of the Provost,,,,,,
US-WEST-VIRGINIA-UNIVERSITY-D-WEST-VIRGINIA-UNIVERSITY-SCHOOL-OF-MEDICINE,US-WEST-VIRGINIA-UNIVERSITY,dean,medicine,West Virginia University School of Medicine,,,,,,
US-UNIVERSITY-OF-VIRGINIA-D-SCHOOL-OF-NURSING,US-UNIVERSITY-OF-VIRGINIA,dean,nursing,School of Nursing,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-IRVINE-CENTRAL,US-UNIVERSITY-OF-CALIFORNIA-IRVINE,president,central,Office of the Chancellor,,,,,,
US-UNIVERSITY-OF-MIAMI-CENTRAL,US-UNIVERSITY-OF-MIAMI,president,central,Office of the President,,,,,,
US-UNIVERSITY-OF-CHICAGO-PROVOST,US-UNIVERSITY-OF-CHICAGO,provost,central,Office of the Provost,,,,,,
US-WASHINGTON-UNIVERSITY-ST-LOUIS-PROVOST,US-WASHINGTON-UNIVERSITY-ST-LOUIS,provost,central,Office of the Provost,,,,,,
US-UNIVERSITY-OF-MAINE-D-UNIVERSITY-OF-MAINE-SCHOOL-OF-LAW,US-UNIVERSITY-OF-MAINE,dean,law,University of Maine School of Law,,,,,,
US-DEPAUL-UNIVERSITY-D-COLLEGE-OF-EDUCATION,US-DEPAUL-UNIVERSITY,dean,education,College of Education,,,,1898,,
US-MICHIGAN-STATE-UNIVERSITY-D-COLLEGE-OF-ARTS-AND-LETTERS,US-MICHIGAN-STATE-UNIVERSITY,dean,arts_sciences,College of Arts & Letters,,,,,,
US-VANDERBILT-UNIVERSITY-CENTRAL,US-VANDERBILT-UNIVERSITY,president,central,Office of the Chancellor,,,,,,
US-UNIVERSITY-OF-SOUTH-ALABAMA-CENTRAL,US-UNIVERSITY-OF-SOUTH-ALABAMA,president,central,Office of the President,,,,1963,,
US-CORNELL-UNIVERSITY-PROVOST,US-CORNELL-UNIVERSITY,provost,central,Office of the Provost,,,,,,
US-VIRGINIA-TECH-PROVOST,US-VIRGINIA-TECH,provost,central,Office of the Executive Vice President and Provost,,,,,,
US-YALE-UNIVERSITY-PROVOST,US-YALE-UNIVERSITY,provost,central,Office of the Provost,,,,,,
US-SOUTHERN-METHODIST-UNIVERSITY-D-SMU-DEDMAN-SCHOOL-OF-LAW,US-SOUTHERN-METHODIST-UNIVERSITY,dean,law,SMU Dedman School of Law,,,,,,
US-TULANE-UNIVERSITY-D-TULANE-UNIVERSITY-LAW-SCHOOL,US-TULANE-UNIVERSITY,dean,law,Tulane University Law School,,,,,,
US-UNIVERSITY-OF-VIRGINIA-D-UNIVERSITY-OF-VIRGINIA-SCHOOL-OF-LAW,US-UNIVERSITY-OF-VIRGINIA,dean,law,University of Virginia School of Law,,,,,,
US-RUTGERS-UNIVERSITY-D-RUTGERS-ROBERT-WOOD-JOHNSON-MEDICAL-SCHOOL,US-RUTGERS-UNIVERSITY,dean,medicine,Rutgers Robert Wood Johnson Medical School,,,,,,
US-UNIVERSITY-OF-CONNECTICUT-D-UNIVERSITY-OF-CONNECTICUT-SCHOOL-OF-MEDICINE,US-UNIVERSITY-OF-CONNECTICUT,dean,medicine,University of Connecticut School of Medicine,,,,,,
US-WAKE-FOREST-UNIVERSITY-D-WAKE-FOREST-UNIVERSITY-SCHOOL-OF-MEDICINE,US-WAKE-FOREST-UNIVERSITY,dean,medicine,Wake Forest University School of Medicine,,,,1834,,
US-WAYNE-STATE-UNIVERSITY-D-WAYNE-STATE-UNIVERSITY-SCHOOL-OF-MEDICINE,US-WAYNE-STATE-UNIVERSITY,dean,medicine,Wayne State University School of Medicine,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-IRVINE-D-CHARLIE-DUNLOP-SCHOOL-OF-BIOLOGICAL-SCIENCES,US-UNIVERSITY-OF-CALIFORNIA-IRVINE,dean,arts_sciences,Charlie Dunlop School of Biological Sciences,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-IRVINE-D-SCHOOL-OF-HUMANITIES,US-UNIVERSITY-OF-CALIFORNIA-IRVINE,dean,arts_sciences,School of Humanities,,,,,,
US-LEHIGH-UNIVERSITY-CENTRAL,US-LEHIGH-UNIVERSITY,president,central,Office of the President,,,,,,
US-LOYOLA-UNIVERSITY-MARYLAND-CENTRAL,US-LOYOLA-UNIVERSITY-MARYLAND,president,central,Office of the President,,,,,,
US-ARIZONA-STATE-UNIVERSITY-D-SANDRA-DAY-O-CONNOR-COLLEGE-OF-LAW,US-ARIZONA-STATE-UNIVERSITY,dean,law,Sandra Day O'Connor College of Law,,,,,,
US-STANFORD-UNIVERSITY-D-STANFORD-LAW-SCHOOL,US-STANFORD-UNIVERSITY,dean,law,Stanford Law School,,,,,,
US-UNIVERSITY-BUFFALO-D-UNIVERSITY-AT-BUFFALO-SCHOOL-OF-LAW,US-UNIVERSITY-BUFFALO,dean,law,University at Buffalo School of Law,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-DAVIS-D-UNIVERSITY-OF-CALIFORNIA-DAVIS-SCHOOL-OF-LAW,US-UNIVERSITY-OF-CALIFORNIA-DAVIS,dean,law,"University of California, Davis, School of Law (King Hall)",,,,,,
US-UNIVERSITY-OF-NORTH-CAROLINA-D-UNIVERSITY-OF-NORTH-CAROLINA-SCHOOL-OF-LAW,US-UNIVERSITY-OF-NORTH-CAROLINA,dean,law,University of North Carolina School of Law,,,,,,
US-MICHIGAN-STATE-UNIVERSITY-D-MICHIGAN-STATE-UNIVERSITY-COLLEGE-OF-HUMAN-MEDIC,US-MICHIGAN-STATE-UNIVERSITY,dean,medicine,Michigan State University College of Human Medicine,,,,,,
US-UNIVERSITY-OF-ARIZONA-D-UNIVERSITY-OF-ARIZONA-COLLEGE-OF-MEDICINE-TUCSON,US-UNIVERSITY-OF-ARIZONA,dean,medicine,University of Arizona College of Medicine – Tucson,,,,,,
US-UNIVERSITY-OF-NEW-MEXICO-D-UNIVERSITY-OF-NEW-MEXICO-SCHOOL-OF-MEDICINE,US-UNIVERSITY-OF-NEW-MEXICO,dean,medicine,University of New Mexico School of Medicine,,,,,,
US-GEORGE-WASHINGTON-UNIVERSITY-CENTRAL,US-GEORGE-WASHINGTON-UNIVERSITY,president,central,Office of the President,,,,,,
US-IOWA-STATE-UNIVERSITY-CENTRAL,US-IOWA-STATE-UNIVERSITY,president,central,Office of the President,,,,,,
US-MIAMI-UNIVERSITY-CENTRAL,US-MIAMI-UNIVERSITY,president,central,Office of the President,,,,1809,,
US-IOWA-STATE-UNIVERSITY-PROVOST,US-IOWA-STATE-UNIVERSITY,provost,central,Office of the Senior Vice President and Provost,,,,,,
US-STONY-BROOK-UNIVERSITY-PROVOST,US-STONY-BROOK-UNIVERSITY,provost,central,Office of the Provost,,,,,,
US-UNIVERSITY-OF-MICHIGAN-PROVOST,US-UNIVERSITY-OF-MICHIGAN,provost,central,Office of the Provost and Executive Vice President for Academic Affairs,,,,,,
US-UNIVERSITY-OF-CINCINNATI-D-UNIVERSITY-OF-CINCINNATI-DONALD-P-KLEKAMP-COLLEG,US-UNIVERSITY-OF-CINCINNATI,dean,law,University of Cincinnati Donald P. Klekamp College of Law,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-IRVINE-D-UC-IRVINE-SCHOOL-OF-MEDICINE,US-UNIVERSITY-OF-CALIFORNIA-IRVINE,dean,medicine,UC Irvine School of Medicine,,,,,,
US-UNIVERSITY-OF-HAWAII-MANOA-D-JOHN-A-BURNS-SCHOOL-OF-MEDICINE,US-UNIVERSITY-OF-HAWAII-MANOA,dean,medicine,John A. Burns School of Medicine,,,,,,
US-UNIVERSITY-OF-TEXAS-SAN-ANTONIO-D-JOE-R-AND-TERESA-LOZANO-LONG-SCHOOL-OF-MEDICINE,US-UNIVERSITY-OF-TEXAS-SAN-ANTONIO,dean,medicine,Joe R. and Teresa Lozano Long School of Medicine,,,,,,
US-WASHINGTON-UNIVERSITY-ST-LOUIS-D-WASHINGTON-UNIVERSITY-SCHOOL-OF-MEDICINE,US-WASHINGTON-UNIVERSITY-ST-LOUIS,dean,medicine,Washington University School of Medicine (WashU Medicine),,,,,,
US-ARIZONA-STATE-UNIVERSITY-D-EDSON-COLLEGE-OF-NURSING-AND-HEALTH-INNOVATION,US-ARIZONA-STATE-UNIVERSITY,dean,nursing,Edson College of Nursing and Health Innovation,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-IRVINE-D-SCHOOL-OF-SOCIAL-SCIENCES,US-UNIVERSITY-OF-CALIFORNIA-IRVINE,dean,arts_sciences,School of Social Sciences,,,,,,
US-BRIGHAM-YOUNG-UNIVERSITY-PROVOST,US-BRIGHAM-YOUNG-UNIVERSITY,provost,central,Office of the Academic Vice President,,,,,,
US-MASSACHUSETTS-INSTITUTE-OF-TECHNOLOGY-PROVOST,US-MASSACHUSETTS-INSTITUTE-OF-TECHNOLOGY,provost,central,Office of the Provost,,,,,,
US-PRINCETON-UNIVERSITY-PROVOST,US-PRINCETON-UNIVERSITY,provost,central,Office of the Provost,,,,,,
US-UNIVERSITY-OF-NORTH-CAROLINA-PROVOST,US-UNIVERSITY-OF-NORTH-CAROLINA,provost,central,Office of the Provost,,,,,,
US-BOSTON-UNIVERSITY-D-BOSTON-UNIVERSITY-SCHOOL-OF-LAW,US-BOSTON-UNIVERSITY,dean,law,Boston University School of Law,,,,,,
US-FLORIDA-STATE-UNIVERSITY-D-FLORIDA-STATE-UNIVERSITY-COLLEGE-OF-LAW,US-FLORIDA-STATE-UNIVERSITY,dean,law,Florida State University College of Law,,,,,,
US-SYRACUSE-UNIVERSITY-D-SYRACUSE-UNIVERSITY-COLLEGE-OF-LAW,US-SYRACUSE-UNIVERSITY,dean,law,Syracuse University College of Law,,,,,,
US-TEXAS-TECH-UNIVERSITY-D-TEXAS-TECH-UNIVERSITY-SCHOOL-OF-LAW,US-TEXAS-TECH-UNIVERSITY,dean,law,Texas Tech University School of Law,,,,,,
US-UNIVERSITY-OF-ARIZONA-D-UNIVERSITY-OF-ARIZONA-JAMES-E-ROGERS-COLLEGE-OF,US-UNIVERSITY-OF-ARIZONA,dean,law,University of Arizona James E. Rogers College of Law,,,,,,
US-UNIVERSITY-OF-CALIFORNIA-BERKELEY-D-UNIVERSITY-OF-CALIFORNIA-BERKELEY-SCHOOL-OF-LAW,US-UNIVERSITY-OF-CALIFORNIA-BERKELEY,dean,law,"University of California, Berkeley, School of Law",,,,,,
